guid,link,title,category,collected_at_utc
https://news.web.nhk/newsweb/na/nd-20260828de47108,https://news.web.nhk/newsweb/na/nd-20260828de47108,前線で大気の状態不安定 石川県と福井県にレベル4危険警報 ,主要,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260829de47175,https://news.web.nhk/newsweb/na/nd-20260829de47175,福井県嶺北と石川県加賀に線状降水帯直前予測,主要,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260828de46854,https://news.web.nhk/newsweb/na/nd-20260828de46854,【地震情報】茨城県で震度4 津波の心配なし,主要,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260829de47164,https://news.web.nhk/newsweb/na/nd-20260829de47164,東京 中野 高級時計窃盗事件 わずか6秒間のうちに盗んだか,主要,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260829de47171,https://news.web.nhk/newsweb/na/nd-20260829de47171,ホンダと日産「SDV」で基本ソフト共同開発など協業 近く合意へ,主要,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260829de47183,https://news.web.nhk/newsweb/na/nd-20260829de47183,バレーボール日本女子 アジア選手権 ロス五輪出場権獲得ならず,主要,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260829de47187,https://news.web.nhk/newsweb/na/nd-20260829de47187,野球 18歳以下の日本代表 大学日本代表に敗れる,主要,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260829de47171,https://news.web.nhk/newsweb/na/nd-20260829de47171,ホンダと日産「SDV」で基本ソフト共同開発など協業 近く合意へ,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260829de47155,https://news.web.nhk/newsweb/na/nd-20260829de47155,熊本地震 被災住宅の公費解体で相談窓口設置 宇土市役所,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260829de47164,https://news.web.nhk/newsweb/na/nd-20260829de47164,東京 中野 高級時計窃盗事件 わずか6秒間のうちに盗んだか,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260829de47139,https://news.web.nhk/newsweb/na/nd-20260829de47139,熊本地震 400人余を病院間搬送 緊急事態で生かされたことは…,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260829de47150,https://news.web.nhk/newsweb/na/nd-20260829de47150,除染土再生利用 仙台市の国の出先機関に土が運び込まれる,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260829de47143,https://news.web.nhk/newsweb/na/nd-20260829de47143,物価高が続く中で全国一斉の生活相談会,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260829de47141,https://news.web.nhk/newsweb/na/nd-20260829de47141,鹿児島 いちき串木野市の水難事故 沖合で発見の中高生3人死亡,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260828de47092,https://news.web.nhk/newsweb/na/nd-20260828de47092,【動画】Pickup NEWS（8月29日）,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260829de47117,https://news.web.nhk/newsweb/na/nd-20260829de47117,鹿児島 いちき串木野市の海岸で流された中高生3人の捜索続く,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260828de47100,https://news.web.nhk/newsweb/na/nd-20260828de47100,東京 高級時計窃盗事件 逮捕の2人 事件前後に服を着替えたか,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260828de47105,https://news.web.nhk/newsweb/na/nd-20260828de47105,消せるボールペン 特許侵害で韓国メーカーの販売差し止め,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260828de47115,https://news.web.nhk/newsweb/na/nd-20260828de47115,サンドウィッチマン 伊達みきおさん 脳梗塞で休養,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260828de47114,https://news.web.nhk/newsweb/na/nd-20260828de47114,東北新幹線 運転再開,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260828de47107,https://news.web.nhk/newsweb/na/nd-20260828de47107,マレーシアの空港 東京発の航空機の車輪格納部から遺体,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260828de47099,https://news.web.nhk/newsweb/na/nd-20260828de47099,最低賃金の調査票紛失 延べ339人分の個人情報 漏えいのおそれ,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260828de47096,https://news.web.nhk/newsweb/na/nd-20260828de47096,京王線と京王相模原線 運転再開,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260828de47089,https://news.web.nhk/newsweb/na/nd-20260828de47089,中国大使館侵入事件で起訴の自衛官を懲戒免職,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260828de47066,https://news.web.nhk/newsweb/na/nd-20260828de47066,高級腕時計窃盗事件 容疑者の1人「簡単に盗めると思った」供述,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260828de47045,https://news.web.nhk/newsweb/na/nd-20260828de47045,上半期の出生数は34万人余 11年ぶり前年比増加 厚労省調査,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260828de47050,https://news.web.nhk/newsweb/na/nd-20260828de47050,環境省 帰還困難区域の除染など加速化へ 福島 大熊町に新拠点,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260828de47037,https://news.web.nhk/newsweb/na/nd-20260828de47037,"三重 伊賀市長パワハラ疑惑 百条委 市長“異動希望求めてない""",社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260828de47049,https://news.web.nhk/newsweb/na/nd-20260828de47049,大阪 USJ拡張へ 隣接地活用してアトラクションを整備,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260828de47007,https://news.web.nhk/newsweb/na/nd-20260828de47007,退職代行「モームリ」運営会社 元社長らに有罪判決 東京地裁,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260828de47006,https://news.web.nhk/newsweb/na/nd-20260828de47006,福島第一原発3号機 原子炉の底に最大約3mの穴を確認 東京電力,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260828de47020,https://news.web.nhk/newsweb/na/nd-20260828de47020,ネパール土石流 フェイク動画など複数拡散 生成AIによるものも,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260828de46965,https://news.web.nhk/newsweb/na/nd-20260828de46965,警察官の体に装着 ウエアラブルカメラ全国の警察で導入へ,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260828de46914,https://news.web.nhk/newsweb/na/nd-20260828de46914,旧統一教会に対する債権申し出 全国一斉の電話相談会,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260828de46917,https://news.web.nhk/newsweb/na/nd-20260828de46917,高級時計窃盗事件 2日前に容疑者とみられる人物来店 下見か,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260828de46923,https://news.web.nhk/newsweb/na/nd-20260828de46923,最高裁 生成AI活用検討でシステム開発費を予算計上へ,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260828de46901,https://news.web.nhk/newsweb/na/nd-20260828de46901,視覚障害の夫婦 職務質問めぐり賠償を求めた裁判で敗訴確定,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260828de46898,https://news.web.nhk/newsweb/na/nd-20260828de46898,保育所の待機児童数 9年ぶりに増加 背景に保育士不足など,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260827de46829,https://news.web.nhk/newsweb/na/nd-20260827de46829,7月の有効求人倍率1.18倍 前月と同水準 厚労省,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260828de46859,https://news.web.nhk/newsweb/na/nd-20260828de46859,東海第二原発で防潮堤完成延期へ 再稼働は2028年度後半以降に,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260828de46832,https://news.web.nhk/newsweb/na/nd-20260828de46832,子どものSNS規制 広がる背景は 【Q＆Aで詳しく】,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260827de46830,https://news.web.nhk/newsweb/na/nd-20260827de46830,中部電力 廃炉作業でも不正 組織風土の抜本的見直し問われる,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260828de46835,https://news.web.nhk/newsweb/na/nd-20260828de46835,熊本地震1か月 避難生活続く 安心な住まいの確保が課題,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260827de46819,https://news.web.nhk/newsweb/na/nd-20260827de46819,【動画】Pickup NEWS（8月28日）,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260828de46838,https://news.web.nhk/newsweb/na/nd-20260828de46838,東京 中野 高級時計窃盗事件 容疑者“お金にして母国に”供述,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260828de46839,https://news.web.nhk/newsweb/na/nd-20260828de46839,辺野古転覆事故 同志社が教育の中立性・適切性検討委を設置へ,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260827de46670,https://news.web.nhk/newsweb/na/nd-20260827de46670,東京 中野 高級時計窃盗事件でチリ国籍の男の容疑者2人逮捕,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260827de46801,https://news.web.nhk/newsweb/na/nd-20260827de46801,厚生労働白書案 医療や介護人手不足でロボット・AI活用不可欠,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260827de46788,https://news.web.nhk/newsweb/na/nd-20260827de46788,保護者の過度な要求から教職員守るガイドライン通知へ 文科省,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260827de46783,https://news.web.nhk/newsweb/na/nd-20260827de46783,アスベスト中皮腫 時効めぐり遺族の訴え認める 2審で初,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260827de46774,https://news.web.nhk/newsweb/na/nd-20260827de46774,東海第二原発 防潮堤の工事計画了承も完成時期延期含め検討,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260827de46784,https://news.web.nhk/newsweb/na/nd-20260827de46784,栃木4人死亡列車事故 中継見張員 配置前に作業か,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260827de46765,https://news.web.nhk/newsweb/na/nd-20260827de46765,証券口座乗っ取りめぐり79人が証券会社4社に調停申し立て,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260827de46756,https://news.web.nhk/newsweb/na/nd-20260827de46756,香川県 渇水対策本部を設置 28日からの取水制限受け対応確認,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260827de46761,https://news.web.nhk/newsweb/na/nd-20260827de46761,宮崎 宮崎空港で「煙のようなもの充満」の情報 けが人なし,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260827de46736,https://news.web.nhk/newsweb/na/nd-20260827de46736,原子力規制委 テロ対策施設 設置期限延長の規則改正を正式決定,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260827de46721,https://news.web.nhk/newsweb/na/nd-20260827de46721,天皇皇后両陛下 9月下旬に熊本地震の被災地訪問へ,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260827de46672,https://news.web.nhk/newsweb/na/nd-20260827de46672,東京 台東区の強盗予備事件で新たに1人逮捕 リクルート役か,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260826de46493,https://news.web.nhk/newsweb/na/nd-20260826de46493,【動画】Pickup NEWS（8月27日）,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260826de46560,https://news.web.nhk/newsweb/na/nd-20260826de46560,高級時計窃盗事件 盗まれた時計は最高価格帯 事前に下見か,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260826de46512,https://news.web.nhk/newsweb/na/nd-20260826de46512,富士山の大噴火に大雨重なると浸水拡大のおそれ 専門家試算,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260826de46564,https://news.web.nhk/newsweb/na/nd-20260826de46564,元弁護士 1億6000万円余り横領の罪 初公判で起訴内容認める,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260826de46544,https://news.web.nhk/newsweb/na/nd-20260826de46544,文化庁の補助金不交付 不服審査請求に対する裁決取り消す判決,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260826de46526,https://news.web.nhk/newsweb/na/nd-20260826de46526,AI開発での個人情報取得規制緩和 運用ルールづくり進める,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260826de46504,https://news.web.nhk/newsweb/na/nd-20260826de46504,相模原 男子高校生は頭部に強い衝撃で死亡か,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260826de46490,https://news.web.nhk/newsweb/na/nd-20260826de46490,マッチングアプリで誘い出し240万円余支払わせる 男女3人逮捕,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260826de46523,https://news.web.nhk/newsweb/na/nd-20260826de46523,中部電力 浜岡原発の廃炉作業めぐり新たな不適切事案判明,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260826de46499,https://news.web.nhk/newsweb/na/nd-20260826de46499,高級時計窃盗事件 事件の40分前 JR中野駅前に2人組の姿,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260826de46496,https://news.web.nhk/newsweb/na/nd-20260826de46496,オンライン詐欺対策 事業者が連携強化へ新たな枠組み,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260826de46505,https://news.web.nhk/newsweb/na/nd-20260826de46505,栃木4人死亡列車事故 列車通過時刻が十分に共有されずか,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260826de46488,https://news.web.nhk/newsweb/na/nd-20260826de46488,山口 “貴婦人”蒸気機関車「C57」が6年ぶり運行へ試運転,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260826de46481,https://news.web.nhk/newsweb/na/nd-20260826de46481,千葉豪雨 車の浸水 大手損保では保険請求受け付け1万3800件超,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260826de46467,https://news.web.nhk/newsweb/na/nd-20260826de46467,辺野古転覆事故 同志社理事長の辞任と校長の解任を発表,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260826de46406,https://news.web.nhk/newsweb/na/nd-20260826de46406,香川 水不足が稲作にも影響 干上がる田んぼも,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260826de46385,https://news.web.nhk/newsweb/na/nd-20260826de46385,高級時計窃盗事件 2人組の男 現場にハンマー残し逃走か,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260826de46355,https://news.web.nhk/newsweb/na/nd-20260826de46355,秋篠宮ご夫妻 パラグアイから帰国「有意義な旅となった」,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260825de46261,https://news.web.nhk/newsweb/na/nd-20260825de46261,【動画】Pickup NEWS（8月26日）,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260825de46322,https://news.web.nhk/newsweb/na/nd-20260825de46322,高級時計窃盗事件 駅方向に逃走か 2人組の行方捜査 警視庁,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260825de46320,https://news.web.nhk/newsweb/na/nd-20260825de46320,妊娠中期に暑い中を過ごすと「早産」リスク高まる,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260825de46306,https://news.web.nhk/newsweb/na/nd-20260825de46306,「百日せき」患者増の2か月前に下水調査で流行の兆し 阪大など,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260825de46283,https://news.web.nhk/newsweb/na/nd-20260825de46283,正岡子規 未発表の2句見つかる 新年の心情込めた俳句など,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260825de46129,https://news.web.nhk/newsweb/na/nd-20260825de46129,熊本 宇城 ラグビー五郎丸さんが子どもと交流【被災地の動き】,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260825de46263,https://news.web.nhk/newsweb/na/nd-20260825de46263,4人死亡事故で関東運輸局が東武鉄道に立ち入り調査,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260825de46241,https://news.web.nhk/newsweb/na/nd-20260825de46241,文科省 来年度予算案の概算要求で過去最大の8兆8000億円,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260825de46260,https://news.web.nhk/newsweb/na/nd-20260825de46260,神奈川 船舶衝突事故 「花火見に行く途中」 海保が詳しく捜査,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260825de46138,https://news.web.nhk/newsweb/na/nd-20260825de46138,「ナチュラル」トップを再逮捕 偽名でホテル宿泊か,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260825de46215,https://news.web.nhk/newsweb/na/nd-20260825de46215,辺野古転覆事故 同志社理事長が引責辞任意向 高校校長も退任へ,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260825de46130,https://news.web.nhk/newsweb/na/nd-20260825de46130,【比較動画】クマ撃退スプレー 市販製品の「性能」に大きな差,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260825de46202,https://news.web.nhk/newsweb/na/nd-20260825de46202,新「マイナアプリ」提供開始 行政手続きを簡素化 デジタル庁,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260825de46160,https://news.web.nhk/newsweb/na/nd-20260825de46160,福岡 海の中道大橋飲酒運転事故から20年 現場で追悼する人も,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260825de46187,https://news.web.nhk/newsweb/na/nd-20260825de46187,中野ブロードウェイの店舗で高級時計盗まれる 被害2億円相当か,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260825de46144,https://news.web.nhk/newsweb/na/nd-20260825de46144,警察白書に大川原化工機えん罪事件を初記載,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260825de46127,https://news.web.nhk/newsweb/na/nd-20260825de46127,東京 台東区 4億円窃盗事件 暴力団員に拘禁刑7年判決,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260825de46148,https://news.web.nhk/newsweb/na/nd-20260825de46148,相模原高校生死亡 車から降りてきた2人から暴行受けたか,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260825de46105,https://news.web.nhk/newsweb/na/nd-20260825de46105,熊本地震“炊き出しでイスラム教徒苦情”根拠ない情報拡散,社会,2026-08-29T18:23:00Z
https://news.web.nhk/newsweb/na/nd-20260824de46081,https://news.web.nhk/newsweb/na/nd-20260824de46081,相模原 高校生死亡 車に追われ農道逃げ込んだあと暴行受けたか,社会,2026-08-29T18:23:00Z
