guid,link,title,category,collected_at_utc
https://news.web.nhk/newsweb/na/nd-20260831de47330,https://news.web.nhk/newsweb/na/nd-20260831de47330,北陸は土砂災害など十分注意 熱帯低気圧あす台風に発達か,主要,2026-08-31T13:35:00Z
https://news.web.nhk/newsweb/na/nd-20260831de47363,https://news.web.nhk/newsweb/na/nd-20260831de47363,核のごみ最終処分地の文献調査 茨城 常陸大宮市に申し入れ,主要,2026-08-31T13:35:00Z
https://news.web.nhk/newsweb/na/nd-20260831de47500,https://news.web.nhk/newsweb/na/nd-20260831de47500,新名神6人死亡事故 被告“ながらスマホ”に「慣れた」,主要,2026-08-31T13:35:00Z
https://news.web.nhk/newsweb/na/nd-20260831de47442,https://news.web.nhk/newsweb/na/nd-20260831de47442,三重 伊勢神宮近くの商店街火事はほぼ消し止め けが人情報なし,主要,2026-08-31T13:35:00Z
https://news.web.nhk/newsweb/na/nd-20260831de47374,https://news.web.nhk/newsweb/na/nd-20260831de47374,9月の食品値上げは4900品目超　ことし最多,主要,2026-08-31T13:35:00Z
https://news.web.nhk/newsweb/na/nd-20260831de47364,https://news.web.nhk/newsweb/na/nd-20260831de47364,ネパール土石流 919人死亡確認 4793人行方不明,主要,2026-08-31T13:35:00Z
https://news.web.nhk/newsweb/na/nd-20260831de47484,https://news.web.nhk/newsweb/na/nd-20260831de47484,ネパール土石流 行方不明の日本人5人 大阪市在住か 市教委説明,主要,2026-08-31T13:35:00Z
https://news.web.nhk/newsweb/na/nd-20260831de47500,https://news.web.nhk/newsweb/na/nd-20260831de47500,新名神6人死亡事故 被告“ながらスマホ”に「慣れた」,社会,2026-08-31T13:35:00Z
https://news.web.nhk/newsweb/na/nd-20260831de47476,https://news.web.nhk/newsweb/na/nd-20260831de47476,サブスクや定期購入で解約妨害の禁止案を公表 消費者庁検討会,社会,2026-08-31T13:35:00Z
https://news.web.nhk/newsweb/na/nd-20260831de47484,https://news.web.nhk/newsweb/na/nd-20260831de47484,ネパール土石流 行方不明の日本人5人 大阪市在住か 市教委説明,社会,2026-08-31T13:35:00Z
https://news.web.nhk/newsweb/na/nd-20260831de47480,https://news.web.nhk/newsweb/na/nd-20260831de47480,新派を代表する俳優 水谷八重子さん死去 87歳,社会,2026-08-31T13:35:00Z
https://news.web.nhk/newsweb/na/nd-20260831de47486,https://news.web.nhk/newsweb/na/nd-20260831de47486,防衛省 来年度予算案 過去最大8兆8900億円余の概算要求決定　,社会,2026-08-31T13:35:00Z
https://news.web.nhk/newsweb/na/nd-20260831de47470,https://news.web.nhk/newsweb/na/nd-20260831de47470,国内最高齢 115歳の女性が死去 奈良 大和郡山,社会,2026-08-31T13:35:00Z
https://news.web.nhk/newsweb/na/nd-20260831de47481,https://news.web.nhk/newsweb/na/nd-20260831de47481,成城石井のお菓子 原材料表示で「卵」記載漏れ 商品自主回収へ,社会,2026-08-31T13:35:00Z
https://news.web.nhk/newsweb/na/nd-20260831de47401,https://news.web.nhk/newsweb/na/nd-20260831de47401,震度7の揺れ観測した熊本 宇城市の小中学校で学校再開,社会,2026-08-31T13:35:00Z
https://news.web.nhk/newsweb/na/nd-20260831de47442,https://news.web.nhk/newsweb/na/nd-20260831de47442,三重 伊勢神宮近くの商店街火事はほぼ消し止め けが人情報なし,社会,2026-08-31T13:35:00Z
https://news.web.nhk/newsweb/na/nd-20260831de47408,https://news.web.nhk/newsweb/na/nd-20260831de47408,歩行訓練士の人材不足に不安 視覚障害者への全国アンケートで,社会,2026-08-31T13:35:00Z
https://news.web.nhk/newsweb/na/nd-20260831de47422,https://news.web.nhk/newsweb/na/nd-20260831de47422,世田谷ストーカー殺人事件 韓国籍被告に拘禁刑20年求刑,社会,2026-08-31T13:35:00Z
https://news.web.nhk/newsweb/na/nd-20260831de47388,https://news.web.nhk/newsweb/na/nd-20260831de47388,辺野古転覆事故 高校 今年度の沖縄県の研修旅行 中止の方針,社会,2026-08-31T13:35:00Z
https://news.web.nhk/newsweb/na/nd-20260831de47384,https://news.web.nhk/newsweb/na/nd-20260831de47384,帰還事業めぐり原告が北朝鮮資産の差し押さえ申し立て,社会,2026-08-31T13:35:00Z
https://news.web.nhk/newsweb/na/nd-20260831de47395,https://news.web.nhk/newsweb/na/nd-20260831de47395,滋賀 高島 6人死傷事故 ドラレコに乗用車はみでる映像,社会,2026-08-31T13:35:00Z
https://news.web.nhk/newsweb/na/nd-20260831de47356,https://news.web.nhk/newsweb/na/nd-20260831de47356,新たな学習指導要領 生成AI念頭 情報教育を新教科で大幅拡充へ,社会,2026-08-31T13:35:00Z
https://news.web.nhk/newsweb/na/nd-20260831de47363,https://news.web.nhk/newsweb/na/nd-20260831de47363,核のごみ最終処分地の文献調査 茨城 常陸大宮市に申し入れ,社会,2026-08-31T13:35:00Z
https://news.web.nhk/newsweb/na/nd-20260830de47304,https://news.web.nhk/newsweb/na/nd-20260830de47304,【動画】Pickup NEWS（8月31日）,社会,2026-08-31T13:35:00Z
https://news.web.nhk/newsweb/na/nd-20260831de47327,https://news.web.nhk/newsweb/na/nd-20260831de47327,滋賀 乗用車とトラックが正面衝突 3人死亡 3人重軽傷,社会,2026-08-31T13:35:00Z
https://news.web.nhk/newsweb/na/nd-20260829de47172,https://news.web.nhk/newsweb/na/nd-20260829de47172,【動画】Pickup NEWS（8月30日）,社会,2026-08-31T13:35:00Z
https://news.web.nhk/newsweb/na/nd-20260830de47302,https://news.web.nhk/newsweb/na/nd-20260830de47302,沖縄 読谷村 ダムで中学生含む2人が溺れる 搬送時意識なし,社会,2026-08-31T13:35:00Z
https://news.web.nhk/newsweb/na/nd-20260830de47296,https://news.web.nhk/newsweb/na/nd-20260830de47296,名古屋 アトラクションのドア開かず 11人が約30分間閉じ込め,社会,2026-08-31T13:35:00Z
https://news.web.nhk/newsweb/na/nd-20260830de47290,https://news.web.nhk/newsweb/na/nd-20260830de47290,大雨被害のJR七尾線で復旧工事 順調に進めば9月6日運転再開,社会,2026-08-31T13:35:00Z
https://news.web.nhk/newsweb/na/nd-20260830de47293,https://news.web.nhk/newsweb/na/nd-20260830de47293,ディズニーランドで客のモバイルバッテリーから煙 けが人なし,社会,2026-08-31T13:35:00Z
https://news.web.nhk/newsweb/na/nd-20260830de47279,https://news.web.nhk/newsweb/na/nd-20260830de47279,熊本地震 県が整備の仮設住宅 初めて氷川町に完成,社会,2026-08-31T13:35:00Z
https://news.web.nhk/newsweb/na/nd-20260830de47270,https://news.web.nhk/newsweb/na/nd-20260830de47270,環境省 除染土再生利用 さいたま市にある合同庁舎の花壇でも,社会,2026-08-31T13:35:00Z
https://news.web.nhk/newsweb/na/nd-20260830de47202,https://news.web.nhk/newsweb/na/nd-20260830de47202,「大曲の花火」 約1万8000発が夜空彩る 秋田 大仙,社会,2026-08-31T13:35:00Z
https://news.web.nhk/newsweb/na/nd-20260829de47178,https://news.web.nhk/newsweb/na/nd-20260829de47178,愛媛 四国中央市のブランド盆栽用の松 約50本盗まれたか,社会,2026-08-31T13:35:00Z
https://news.web.nhk/newsweb/na/nd-20260830de47254,https://news.web.nhk/newsweb/na/nd-20260830de47254,海自イージス艦が佐世保基地に帰港 トマホーク発射の改修終え,社会,2026-08-31T13:35:00Z
https://news.web.nhk/newsweb/na/nd-20260830de47241,https://news.web.nhk/newsweb/na/nd-20260830de47241,福井 国道8号で冠水 坂井市の下り線一部区間が通行止め,社会,2026-08-31T13:35:00Z
https://news.web.nhk/newsweb/na/nd-20260830de47239,https://news.web.nhk/newsweb/na/nd-20260830de47239,【福井 交通影響まとめ】31日の鉄道・バスの運行予定,社会,2026-08-31T13:35:00Z
https://news.web.nhk/newsweb/na/nd-20260830de47237,https://news.web.nhk/newsweb/na/nd-20260830de47237,北陸道 福井ICと金津ICの間 上下線で通行止め,社会,2026-08-31T13:35:00Z
https://news.web.nhk/newsweb/na/nd-20260830de47234,https://news.web.nhk/newsweb/na/nd-20260830de47234,JR九頭竜線 えちぜん鉄道 全線で終日運転取りやめ,社会,2026-08-31T13:35:00Z
https://news.web.nhk/newsweb/na/nd-20260829de47173,https://news.web.nhk/newsweb/na/nd-20260829de47173,熊本地震 3自治体の職員2割余が“高い疲労の状態”,社会,2026-08-31T13:35:00Z
https://news.web.nhk/newsweb/na/nd-20260829de47171,https://news.web.nhk/newsweb/na/nd-20260829de47171,ホンダと日産「SDV」で基本ソフト共同開発など協業 近く合意へ,社会,2026-08-31T13:35:00Z
https://news.web.nhk/newsweb/na/nd-20260829de47155,https://news.web.nhk/newsweb/na/nd-20260829de47155,熊本地震 被災住宅の公費解体で相談窓口設置 宇土市役所,社会,2026-08-31T13:35:00Z
https://news.web.nhk/newsweb/na/nd-20260829de47164,https://news.web.nhk/newsweb/na/nd-20260829de47164,東京 中野 高級時計窃盗事件 わずか6秒間のうちに盗んだか,社会,2026-08-31T13:35:00Z
https://news.web.nhk/newsweb/na/nd-20260829de47139,https://news.web.nhk/newsweb/na/nd-20260829de47139,熊本地震 400人余を病院間搬送 緊急事態で生かされたことは…,社会,2026-08-31T13:35:00Z
https://news.web.nhk/newsweb/na/nd-20260829de47150,https://news.web.nhk/newsweb/na/nd-20260829de47150,除染土再生利用 仙台市の国の出先機関に土が運び込まれる,社会,2026-08-31T13:35:00Z
https://news.web.nhk/newsweb/na/nd-20260829de47143,https://news.web.nhk/newsweb/na/nd-20260829de47143,物価高が続く中で全国一斉の生活相談会,社会,2026-08-31T13:35:00Z
https://news.web.nhk/newsweb/na/nd-20260829de47141,https://news.web.nhk/newsweb/na/nd-20260829de47141,鹿児島 いちき串木野市の水難事故 沖合で発見の中高生3人死亡,社会,2026-08-31T13:35:00Z
https://news.web.nhk/newsweb/na/nd-20260828de47092,https://news.web.nhk/newsweb/na/nd-20260828de47092,【動画】Pickup NEWS（8月29日）,社会,2026-08-31T13:35:00Z
https://news.web.nhk/newsweb/na/nd-20260829de47117,https://news.web.nhk/newsweb/na/nd-20260829de47117,鹿児島 いちき串木野市の海岸で流された中高生3人の捜索続く,社会,2026-08-31T13:35:00Z
https://news.web.nhk/newsweb/na/nd-20260828de47100,https://news.web.nhk/newsweb/na/nd-20260828de47100,東京 高級時計窃盗事件 逮捕の2人 事件前後に服を着替えたか,社会,2026-08-31T13:35:00Z
https://news.web.nhk/newsweb/na/nd-20260828de47105,https://news.web.nhk/newsweb/na/nd-20260828de47105,消せるボールペン 特許侵害で韓国メーカーの販売差し止め,社会,2026-08-31T13:35:00Z
https://news.web.nhk/newsweb/na/nd-20260828de47115,https://news.web.nhk/newsweb/na/nd-20260828de47115,サンドウィッチマン 伊達みきおさん 脳梗塞で休養,社会,2026-08-31T13:35:00Z
https://news.web.nhk/newsweb/na/nd-20260828de47114,https://news.web.nhk/newsweb/na/nd-20260828de47114,東北新幹線 運転再開,社会,2026-08-31T13:35:00Z
https://news.web.nhk/newsweb/na/nd-20260828de47107,https://news.web.nhk/newsweb/na/nd-20260828de47107,マレーシアの空港 東京発の航空機の車輪格納部から遺体,社会,2026-08-31T13:35:00Z
https://news.web.nhk/newsweb/na/nd-20260828de47099,https://news.web.nhk/newsweb/na/nd-20260828de47099,最低賃金の調査票紛失 延べ339人分の個人情報 漏えいのおそれ,社会,2026-08-31T13:35:00Z
https://news.web.nhk/newsweb/na/nd-20260828de47096,https://news.web.nhk/newsweb/na/nd-20260828de47096,京王線と京王相模原線 運転再開,社会,2026-08-31T13:35:00Z
https://news.web.nhk/newsweb/na/nd-20260828de47089,https://news.web.nhk/newsweb/na/nd-20260828de47089,中国大使館侵入事件で起訴の自衛官を懲戒免職,社会,2026-08-31T13:35:00Z
https://news.web.nhk/newsweb/na/nd-20260828de47066,https://news.web.nhk/newsweb/na/nd-20260828de47066,高級腕時計窃盗事件 容疑者の1人「簡単に盗めると思った」供述,社会,2026-08-31T13:35:00Z
https://news.web.nhk/newsweb/na/nd-20260828de47045,https://news.web.nhk/newsweb/na/nd-20260828de47045,上半期の出生数は34万人余 11年ぶり前年比増加 厚労省調査,社会,2026-08-31T13:35:00Z
https://news.web.nhk/newsweb/na/nd-20260828de47050,https://news.web.nhk/newsweb/na/nd-20260828de47050,環境省 帰還困難区域の除染など加速化へ 福島 大熊町に新拠点,社会,2026-08-31T13:35:00Z
https://news.web.nhk/newsweb/na/nd-20260828de47037,https://news.web.nhk/newsweb/na/nd-20260828de47037,"三重 伊賀市長パワハラ疑惑 百条委 市長“異動希望求めてない""",社会,2026-08-31T13:35:00Z
https://news.web.nhk/newsweb/na/nd-20260828de47049,https://news.web.nhk/newsweb/na/nd-20260828de47049,大阪 USJ拡張へ 隣接地活用してアトラクションを整備,社会,2026-08-31T13:35:00Z
https://news.web.nhk/newsweb/na/nd-20260828de47007,https://news.web.nhk/newsweb/na/nd-20260828de47007,退職代行「モームリ」運営会社 元社長らに有罪判決 東京地裁,社会,2026-08-31T13:35:00Z
https://news.web.nhk/newsweb/na/nd-20260828de47006,https://news.web.nhk/newsweb/na/nd-20260828de47006,福島第一原発3号機 原子炉の底に最大約3mの穴を確認 東京電力,社会,2026-08-31T13:35:00Z
https://news.web.nhk/newsweb/na/nd-20260828de47020,https://news.web.nhk/newsweb/na/nd-20260828de47020,ネパール土石流 フェイク動画など複数拡散 生成AIによるものも,社会,2026-08-31T13:35:00Z
https://news.web.nhk/newsweb/na/nd-20260828de46965,https://news.web.nhk/newsweb/na/nd-20260828de46965,警察官の体に装着 ウエアラブルカメラ全国の警察で導入へ,社会,2026-08-31T13:35:00Z
https://news.web.nhk/newsweb/na/nd-20260828de46914,https://news.web.nhk/newsweb/na/nd-20260828de46914,旧統一教会に対する債権申し出 全国一斉の電話相談会,社会,2026-08-31T13:35:00Z
https://news.web.nhk/newsweb/na/nd-20260828de46917,https://news.web.nhk/newsweb/na/nd-20260828de46917,高級時計窃盗事件 2日前に容疑者とみられる人物来店 下見か,社会,2026-08-31T13:35:00Z
https://news.web.nhk/newsweb/na/nd-20260828de46923,https://news.web.nhk/newsweb/na/nd-20260828de46923,最高裁 生成AI活用検討でシステム開発費を予算計上へ,社会,2026-08-31T13:35:00Z
https://news.web.nhk/newsweb/na/nd-20260828de46901,https://news.web.nhk/newsweb/na/nd-20260828de46901,視覚障害の夫婦 職務質問めぐり賠償を求めた裁判で敗訴確定,社会,2026-08-31T13:35:00Z
https://news.web.nhk/newsweb/na/nd-20260828de46898,https://news.web.nhk/newsweb/na/nd-20260828de46898,保育所の待機児童数 9年ぶりに増加 背景に保育士不足など,社会,2026-08-31T13:35:00Z
https://news.web.nhk/newsweb/na/nd-20260827de46829,https://news.web.nhk/newsweb/na/nd-20260827de46829,7月の有効求人倍率1.18倍 前月と同水準 厚労省,社会,2026-08-31T13:35:00Z
https://news.web.nhk/newsweb/na/nd-20260828de46859,https://news.web.nhk/newsweb/na/nd-20260828de46859,東海第二原発で防潮堤完成延期へ 再稼働は2028年度後半以降に,社会,2026-08-31T13:35:00Z
https://news.web.nhk/newsweb/na/nd-20260828de46832,https://news.web.nhk/newsweb/na/nd-20260828de46832,子どものSNS規制 広がる背景は 【Q＆Aで詳しく】,社会,2026-08-31T13:35:00Z
https://news.web.nhk/newsweb/na/nd-20260827de46830,https://news.web.nhk/newsweb/na/nd-20260827de46830,中部電力 廃炉作業でも不正 組織風土の抜本的見直し問われる,社会,2026-08-31T13:35:00Z
https://news.web.nhk/newsweb/na/nd-20260828de46835,https://news.web.nhk/newsweb/na/nd-20260828de46835,熊本地震1か月 避難生活続く 安心な住まいの確保が課題,社会,2026-08-31T13:35:00Z
https://news.web.nhk/newsweb/na/nd-20260827de46819,https://news.web.nhk/newsweb/na/nd-20260827de46819,【動画】Pickup NEWS（8月28日）,社会,2026-08-31T13:35:00Z
https://news.web.nhk/newsweb/na/nd-20260828de46838,https://news.web.nhk/newsweb/na/nd-20260828de46838,東京 中野 高級時計窃盗事件 容疑者“お金にして母国に”供述,社会,2026-08-31T13:35:00Z
https://news.web.nhk/newsweb/na/nd-20260828de46839,https://news.web.nhk/newsweb/na/nd-20260828de46839,辺野古転覆事故 同志社が教育の中立性・適切性検討委を設置へ,社会,2026-08-31T13:35:00Z
https://news.web.nhk/newsweb/na/nd-20260827de46670,https://news.web.nhk/newsweb/na/nd-20260827de46670,東京 中野 高級時計窃盗事件でチリ国籍の男の容疑者2人逮捕,社会,2026-08-31T13:35:00Z
