guid,category,time,event,first_seen,last_seen,title,link
https://news.web.nhk/newsweb/na/nd-20260813de43689,政治,4080,1,1787148960,1787149440,高市首相「断じて許容できず」プーチン大統領の北方領土訪問に,https://news.web.nhk/newsweb/na/nd-20260813de43689
https://news.web.nhk/newsweb/na/nd-20260813de43697,経済,4080,1,1787148960,1787149440,円相場 小幅な値動き 1ドル＝159円台,https://news.web.nhk/newsweb/na/nd-20260813de43697
https://news.web.nhk/newsweb/na/nd-20260813de43698,社会,95400,1,1787148960,1787240760,東京地検 新検事正に松下裕子氏が就任「役割を全うする」,https://news.web.nhk/newsweb/na/nd-20260813de43698
https://news.web.nhk/newsweb/na/nd-20260813de43701,政治,4080,1,1787148960,1787149440,横浜市長 重大パワハラ認定受け市議会で謝罪 給与削減の意向,https://news.web.nhk/newsweb/na/nd-20260813de43701
https://news.web.nhk/newsweb/na/nd-20260813de43701,社会,4080,1,1787148960,1787149440,横浜市長 重大パワハラ認定受け市議会で謝罪 給与削減の意向,https://news.web.nhk/newsweb/na/nd-20260813de43701
https://news.web.nhk/newsweb/na/nd-20260813de43710,国際,4080,1,1787148960,1787149440,ロシア プーチン大統領 北方領土に その狙いは 専門家に聞く,https://news.web.nhk/newsweb/na/nd-20260813de43710
https://news.web.nhk/newsweb/na/nd-20260813de43710,政治,4080,1,1787148960,1787149440,ロシア プーチン大統領 北方領土に その狙いは 専門家に聞く,https://news.web.nhk/newsweb/na/nd-20260813de43710
https://news.web.nhk/newsweb/na/nd-20260813de43715,スポーツ,92040,1,1787148960,1787237400,高校野球 夏の甲子園【大会10日目の見どころ】,https://news.web.nhk/newsweb/na/nd-20260813de43715
https://news.web.nhk/newsweb/na/nd-20260813de43741,スポーツ,92040,1,1787148960,1787237400,高校野球 英明が投打かみ合い大分商に快勝 3回戦へ,https://news.web.nhk/newsweb/na/nd-20260813de43741
https://news.web.nhk/newsweb/na/nd-20260813de43766,国際,92040,1,1787148960,1787237400,中国 朱鎔基元首相 死去 中国の日本関係者も追悼,https://news.web.nhk/newsweb/na/nd-20260813de43766
https://news.web.nhk/newsweb/na/nd-20260813de43783,社会,95400,1,1787148960,1787240760,【動画】Pickup NEWS（8月14日）,https://news.web.nhk/newsweb/na/nd-20260813de43783
https://news.web.nhk/newsweb/na/nd-20260813de43844,政治,92040,1,1787148960,1787237400,福岡県議会 吉松議員 藏内議長への辞職勧告決議案 提出で調整,https://news.web.nhk/newsweb/na/nd-20260813de43844
https://news.web.nhk/newsweb/na/nd-20260813de43848,国際,92040,1,1787148960,1787237400,高市首相 中国 習主席に哀悼の意 朱鎔基元首相の死去受け,https://news.web.nhk/newsweb/na/nd-20260813de43848
https://news.web.nhk/newsweb/na/nd-20260813de43848,政治,92040,1,1787148960,1787237400,高市首相 中国 習主席に哀悼の意 朱鎔基元首相の死去受け,https://news.web.nhk/newsweb/na/nd-20260813de43848
https://news.web.nhk/newsweb/na/nd-20260813de43860,社会,95400,1,1787148960,1787240760,熊本地震 宇城と氷川町 学童保育の約6割 再開のめど立たず,https://news.web.nhk/newsweb/na/nd-20260813de43860
https://news.web.nhk/newsweb/na/nd-20260813de43862,科学・文化,95400,1,1787148960,1787240760,戦争体験つづった「ガラスのうさぎ」作者 高木敏子さん死去,https://news.web.nhk/newsweb/na/nd-20260813de43862
